user_id,event_type,event_date
2745,view_product,2023-06-25
2745,add_to_cart,2023-06-25
2746,signup,2023-04-04
2746,login,2023-04-05
2746,view_product,2023-04-05
2746,add_to_cart,2023-04-05
2746,purchase,2023-04-06
2747,signup,2023-04-23
2747,login,2023-04-24
2747,view_product,2023-04-24
2747,add_to_cart,2023-04-25
2748,signup,2023-05-26
2748,login,2023-05-27
2748,view_product,2023-05-27
2748,add_to_cart,2023-05-28
2748,purchase,2023-05-28
2749,signup,2023-03-04
2749,login,2023-03-04
2750,signup,2023-04-26
2751,signup,2023-04-23
2751,login,2023-04-25
2751,view_product,2023-04-26
2752,signup,2023-02-16
2752,login,2023-02-16
2752,view_product,2023-02-17
2752,add_to_cart,2023-02-18
2752,purchase,2023-02-18
2753,signup,2023-02-26
2753,login,2023-02-28
2753,view_product,2023-03-01
2753,add_to_cart,2023-03-01
2753,purchase,2023-03-02
2754,signup,2023-04-28
2754,login,2023-04-29
2755,signup,2023-02-14
2755,login,2023-02-14
2755,view_product,2023-02-16
2755,add_to_cart,2023-02-16
2755,purchase,2023-02-16
2756,signup,2023-06-10
2756,login,2023-06-12
2756,view_product,2023-06-13
2756,add_to_cart,2023-06-14
2756,purchase,2023-06-15
2757,signup,2023-05-25
2757,login,2023-05-25
2758,signup,2023-01-04
2758,login,2023-01-05
2758,view_product,2023-01-05
2759,signup,2023-05-28
2759,login,2023-05-30
2759,view_product,2023-05-30
2759,add_to_cart,2023-05-31
2759,purchase,2023-06-01
2760,signup,2023-02-16
2761,signup,2023-05-23
2761,login,2023-05-24
2761,view_product,2023-05-25
2762,signup,2023-02-16
2762,login,2023-02-17
2762,view_product,2023-02-18
2762,add_to_cart,2023-02-19
2762,purchase,2023-02-20
2763,signup,2023-03-19
2763,login,2023-03-20
2763,view_product,2023-03-21
2763,add_to_cart,2023-03-22
2764,signup,2023-05-04
2764,login,2023-05-06
2765,signup,2023-03-16
2765,login,2023-03-18
2766,signup,2023-04-13
2766,login,2023-04-15
2767,signup,2023-05-17
2768,signup,2023-03-31
2768,login,2023-03-31
2768,view_product,2023-04-01
2769,signup,2023-05-24
2769,login,2023-05-24
2769,view_product,2023-05-24
2769,add_to_cart,2023-05-25
2769,purchase,2023-05-26
2770,signup,2023-03-10
2770,login,2023-03-10
2770,view_product,2023-03-10
2770,add_to_cart,2023-03-10
2771,signup,2023-03-02
2771,login,2023-03-04
2771,view_product,2023-03-06
2772,signup,2023-05-18
2772,login,2023-05-18
2772,view_product,2023-05-19
2773,signup,2023-02-19
2773,login,2023-02-19
2773,view_product,2023-02-21
2774,signup,2023-01-03
2774,login,2023-01-04
2774,view_product,2023-01-05
2774,add_to_cart,2023-01-05
2775,signup,2023-04-17
2775,login,2023-04-19
2776,signup,2023-04-23
2776,login,2023-04-23
2776,view_product,2023-04-23
2776,add_to_cart,2023-04-23
2776,purchase,2023-04-24
2777,signup,2023-04-04
2777,login,2023-04-04
2777,view_product,2023-04-05
2778,signup,2023-04-28
2778,login,2023-04-28
2778,view_product,2023-04-30
2778,add_to_cart,2023-04-30
2779,signup,2023-03-22
2779,login,2023-03-24
2779,view_product,2023-03-24
2779,add_to_cart,2023-03-24
2780,signup,2023-04-19
2780,login,2023-04-20
2780,view_product,2023-04-21
2781,signup,2023-02-20
2781,login,2023-02-20
2781,view_product,2023-02-20
2781,add_to_cart,2023-02-21
2781,purchase,2023-02-22
2782,signup,2023-05-27
2782,login,2023-05-27
2782,view_product,2023-05-28
2783,signup,2023-06-19
2783,login,2023-06-21
2783,view_product,2023-06-21
2783,add_to_cart,2023-06-22
2783,purchase,2023-06-22
2784,signup,2023-02-04
2784,login,2023-02-05
2785,signup,2023-02-15
2785,login,2023-02-15
2785,view_product,2023-02-15
2785,add_to_cart,2023-02-15
2785,purchase,2023-02-15
2786,signup,2023-06-03
2786,login,2023-06-04
2786,view_product,2023-06-05
2787,signup,2023-03-10
2787,login,2023-03-11
2788,signup,2023-04-03
2788,login,2023-04-05
2789,signup,2023-03-05
2789,login,2023-03-07
2790,signup,2023-06-14
2790,login,2023-06-16
2790,view_product,2023-06-17
2790,add_to_cart,2023-06-17
2790,purchase,2023-06-17
2791,signup,2023-02-18
2791,login,2023-02-18
2792,signup,2023-05-29
2792,login,2023-05-30
2792,view_product,2023-05-30
2792,add_to_cart,2023-05-31
2792,purchase,2023-06-01
2793,signup,2023-03-15
2793,login,2023-03-17
2793,view_product,2023-03-18
2794,signup,2023-01-05
2794,login,2023-01-06
2795,signup,2023-04-10
2795,login,2023-04-11
2795,view_product,2023-04-12
2795,add_to_cart,2023-04-12
2795,purchase,2023-04-12
2796,signup,2023-03-11
2796,login,2023-03-13
2796,view_product,2023-03-14
2796,add_to_cart,2023-03-14
2797,signup,2023-03-31
2797,login,2023-04-02
2797,view_product,2023-04-03
2798,signup,2023-01-04
2798,login,2023-01-06
2798,view_product,2023-01-07
2799,signup,2023-05-06
2799,login,2023-05-06
2799,view_product,2023-05-06
2799,add_to_cart,2023-05-06
2799,purchase,2023-05-06
2800,signup,2023-02-08
2800,login,2023-02-08
2800,view_product,2023-02-09
2801,signup,2023-06-12
2801,login,2023-06-14
2801,view_product,2023-06-14
2802,signup,2023-05-09
2802,login,2023-05-09
2803,signup,2023-01-24
2803,login,2023-01-26
2804,signup,2023-02-26
2804,login,2023-02-26
2804,view_product,2023-02-26
2804,add_to_cart,2023-02-26
2805,signup,2023-04-10
2805,login,2023-04-11
2805,view_product,2023-04-12
2806,signup,2023-03-11
2807,signup,2023-02-10
2807,login,2023-02-12
2807,view_product,2023-02-13
2808,signup,2023-06-23
2808,login,2023-06-23
2808,view_product,2023-06-25
2808,add_to_cart,2023-06-25
2808,purchase,2023-06-26
2809,signup,2023-03-01
2809,login,2023-03-01
2809,view_product,2023-03-02
2810,signup,2023-04-18
2811,signup,2023-02-26
2811,login,2023-02-27
2811,view_product,2023-03-01
2812,signup,2023-01-31
2812,login,2023-02-01
2812,view_product,2023-02-03
2812,add_to_cart,2023-02-03
2813,signup,2023-03-25
2813,login,2023-03-27
2813,view_product,2023-03-28
2813,add_to_cart,2023-03-28
2813,purchase,2023-03-29
2814,signup,2023-06-01
2814,login,2023-06-02
2814,view_product,2023-06-02
2815,signup,2023-02-05
2816,signup,2023-06-07
2816,login,2023-06-09
2816,view_product,2023-06-10
2816,add_to_cart,2023-06-11
2817,signup,2023-06-01
2817,login,2023-06-01
2817,view_product,2023-06-01
2818,signup,2023-04-18
2818,login,2023-04-19
2818,view_product,2023-04-20
2818,add_to_cart,2023-04-20
2819,signup,2023-04-16
2819,login,2023-04-17
2820,signup,2023-06-07
2820,login,2023-06-08
2820,view_product,2023-06-10
2820,add_to_cart,2023-06-10
2821,signup,2023-03-27
2821,login,2023-03-29
2821,view_product,2023-03-31
2821,add_to_cart,2023-04-01
2821,purchase,2023-04-02
2822,signup,2023-05-15
2822,login,2023-05-15
2823,signup,2023-06-12
2823,login,2023-06-14
2823,view_product,2023-06-14
2823,add_to_cart,2023-06-15
2823,purchase,2023-06-16
2824,signup,2023-01-14
2824,login,2023-01-14
2824,view_product,2023-01-14
2824,add_to_cart,2023-01-14
2825,signup,2023-04-30
2825,login,2023-05-01
2826,signup,2023-05-18
2826,login,2023-05-18
2826,view_product,2023-05-20
2826,add_to_cart,2023-05-20
2827,signup,2023-03-21
2828,signup,2023-05-24
2828,login,2023-05-26
2828,view_product,2023-05-27
2828,add_to_cart,2023-05-28
2828,purchase,2023-05-29
2829,signup,2023-04-16
2829,login,2023-04-16
2829,view_product,2023-04-16
2829,add_to_cart,2023-04-16
2830,signup,2023-03-11
2830,login,2023-03-12
2830,view_product,2023-03-13
2831,signup,2023-02-13
2831,login,2023-02-13
2831,view_product,2023-02-14
2831,add_to_cart,2023-02-15
2832,signup,2023-03-14
2832,login,2023-03-16
2832,view_product,2023-03-17
2833,signup,2023-02-14
2833,login,2023-02-14
2834,signup,2023-04-17
2834,login,2023-04-18
2834,view_product,2023-04-20
2834,add_to_cart,2023-04-21
2834,purchase,2023-04-21
2835,signup,2023-03-25
2835,login,2023-03-26
2835,view_product,2023-03-27
2835,add_to_cart,2023-03-28
2835,purchase,2023-03-28
2836,signup,2023-03-23
2837,signup,2023-04-17
2837,login,2023-04-18
2838,signup,2023-01-21
2839,signup,2023-06-27
2839,login,2023-06-29
2839,view_product,2023-06-29
2840,signup,2023-06-10
2840,login,2023-06-12
2840,view_product,2023-06-13
2841,signup,2023-01-07
2841,login,2023-01-09
2841,view_product,2023-01-09
2842,signup,2023-03-11
2842,login,2023-03-11
2842,view_product,2023-03-11
2842,add_to_cart,2023-03-11
2843,signup,2023-05-07
2843,login,2023-05-09
2843,view_product,2023-05-09
2843,add_to_cart,2023-05-09
2843,purchase,2023-05-10
2844,signup,2023-05-23
2844,login,2023-05-25
2844,view_product,2023-05-25
2844,add_to_cart,2023-05-25
2844,purchase,2023-05-25
2845,signup,2023-06-09
2845,login,2023-06-10
2845,view_product,2023-06-11
2845,add_to_cart,2023-06-11
2845,purchase,2023-06-11
2846,signup,2023-05-28
2846,login,2023-05-30
2846,view_product,2023-05-31
2847,signup,2023-05-23
2847,login,2023-05-25
2847,view_product,2023-05-26
2847,add_to_cart,2023-05-27
2847,purchase,2023-05-27
2848,signup,2023-06-25
2848,login,2023-06-26
2849,signup,2023-05-29
2849,login,2023-05-31
2849,view_product,2023-05-31
2850,signup,2023-06-19
2850,login,2023-06-20
2850,view_product,2023-06-22
2850,add_to_cart,2023-06-22
2851,signup,2023-06-03
2851,login,2023-06-04
2851,view_product,2023-06-04
2852,signup,2023-04-30
2852,login,2023-05-01
2852,view_product,2023-05-02
2852,add_to_cart,2023-05-03
2852,purchase,2023-05-04
2853,signup,2023-05-08
2853,login,2023-05-10
2853,view_product,2023-05-11
2853,add_to_cart,2023-05-11
2854,signup,2023-05-22
2854,login,2023-05-24
2854,view_product,2023-05-25
2855,signup,2023-02-26
2855,login,2023-02-26
2855,view_product,2023-02-28
2856,signup,2023-06-14
2856,login,2023-06-16
2857,signup,2023-02-27
2857,login,2023-02-28
2857,view_product,2023-03-01
2858,signup,2023-01-21
2858,login,2023-01-21
2858,view_product,2023-01-23
2859,signup,2023-03-23
2860,signup,2023-03-10
2860,login,2023-03-10
2860,view_product,2023-03-11
2861,signup,2023-05-11
2861,login,2023-05-11
2861,view_product,2023-05-12
2861,add_to_cart,2023-05-13
2861,purchase,2023-05-14
2862,signup,2023-03-28
2863,signup,2023-06-14
2863,login,2023-06-15
2864,signup,2023-02-18
2865,signup,2023-05-27
2865,login,2023-05-29
2865,view_product,2023-05-31
2866,signup,2023-04-25
2866,login,2023-04-25
2867,signup,2023-03-30
2867,login,2023-03-31
2867,view_product,2023-04-02
2867,add_to_cart,2023-04-03
2867,purchase,2023-04-03
2868,signup,2023-03-26
2868,login,2023-03-28
2868,view_product,2023-03-30
2868,add_to_cart,2023-03-31
2868,purchase,2023-04-01
2869,signup,2023-05-08
2869,login,2023-05-09
2869,view_product,2023-05-09
2870,signup,2023-05-20
2870,login,2023-05-21
2870,view_product,2023-05-21
2870,add_to_cart,2023-05-21
2870,purchase,2023-05-22
2871,signup,2023-06-18
2871,login,2023-06-18
2872,signup,2023-06-10
2872,login,2023-06-11
2872,view_product,2023-06-12
2873,signup,2023-06-27
2873,login,2023-06-29
2874,signup,2023-04-27
2874,login,2023-04-27
2874,view_product,2023-04-29
2874,add_to_cart,2023-04-29
2875,signup,2023-05-07
2875,login,2023-05-07
2875,view_product,2023-05-09
2876,signup,2023-03-12
2876,login,2023-03-12
2876,view_product,2023-03-13
2876,add_to_cart,2023-03-13
2877,signup,2023-03-27
2877,login,2023-03-27
2877,view_product,2023-03-27
2878,signup,2023-02-02
2878,login,2023-02-02
2878,view_product,2023-02-03
2879,signup,2023-03-22
2879,login,2023-03-22
2879,view_product,2023-03-23
2879,add_to_cart,2023-03-23
2880,signup,2023-06-01
2880,login,2023-06-01
2880,view_product,2023-06-01
2881,signup,2023-03-02
2881,login,2023-03-03
2881,view_product,2023-03-03
2882,signup,2023-03-02
2882,login,2023-03-02
2882,view_product,2023-03-04
2883,signup,2023-04-08
2883,login,2023-04-10
2883,view_product,2023-04-11
2884,signup,2023-01-28
2884,login,2023-01-30
2884,view_product,2023-02-01
2884,add_to_cart,2023-02-02
2884,purchase,2023-02-03
2885,signup,2023-02-12
2886,signup,2023-06-18
2886,login,2023-06-19
2886,view_product,2023-06-19
2886,add_to_cart,2023-06-20
2886,purchase,2023-06-21
2887,signup,2023-06-16
2887,login,2023-06-16
2887,view_product,2023-06-16
2887,add_to_cart,2023-06-17
2888,signup,2023-03-27
2888,login,2023-03-27
2888,view_product,2023-03-27
2888,add_to_cart,2023-03-28
2889,signup,2023-06-26
2889,login,2023-06-28
2889,view_product,2023-06-28
2889,add_to_cart,2023-06-28
2889,purchase,2023-06-28
2890,signup,2023-01-17
2890,login,2023-01-19
2890,view_product,2023-01-19
2890,add_to_cart,2023-01-20
2890,purchase,2023-01-21
2891,signup,2023-04-08
2891,login,2023-04-08
2891,view_product,2023-04-10
2892,signup,2023-04-08
2892,login,2023-04-09
2892,view_product,2023-04-09
2892,add_to_cart,2023-04-10
2892,purchase,2023-04-10
2893,signup,2023-03-06
2893,login,2023-03-06
2893,view_product,2023-03-06
2893,add_to_cart,2023-03-06
2894,signup,2023-03-15
2894,login,2023-03-16
2894,view_product,2023-03-16
2894,add_to_cart,2023-03-16
2894,purchase,2023-03-16
2895,signup,2023-03-26
2895,login,2023-03-27
2895,view_product,2023-03-29
2896,signup,2023-01-05
2896,login,2023-01-06
2896,view_product,2023-01-08
2896,add_to_cart,2023-01-08
2896,purchase,2023-01-09
2897,signup,2023-01-02
2897,login,2023-01-04
2897,view_product,2023-01-06
2897,add_to_cart,2023-01-06
2897,purchase,2023-01-07
2898,signup,2023-01-22
2898,login,2023-01-22
2899,signup,2023-04-22
2899,login,2023-04-24
2899,view_product,2023-04-26
2899,add_to_cart,2023-04-27
2899,purchase,2023-04-27
2900,signup,2023-02-26
2900,login,2023-02-27
2900,view_product,2023-02-27
2901,signup,2023-03-07
2901,login,2023-03-09
2901,view_product,2023-03-11
2902,signup,2023-03-15
2902,login,2023-03-15
2902,view_product,2023-03-17
2902,add_to_cart,2023-03-18
2902,purchase,2023-03-18
2903,signup,2023-04-08
2904,signup,2023-05-24
2904,login,2023-05-25
2904,view_product,2023-05-27
2905,signup,2023-04-22
2905,login,2023-04-24
2905,view_product,2023-04-25
2905,add_to_cart,2023-04-26
2905,purchase,2023-04-27
2906,signup,2023-06-28
2906,login,2023-06-28
2906,view_product,2023-06-29
2906,add_to_cart,2023-06-30
2906,purchase,2023-07-01
2907,signup,2023-05-05
2907,login,2023-05-06
2907,view_product,2023-05-06
2908,signup,2023-06-16
2908,login,2023-06-18
2908,view_product,2023-06-18
2908,add_to_cart,2023-06-19
2909,signup,2023-03-27
2909,login,2023-03-29
2910,signup,2023-03-17
2910,login,2023-03-19
2910,view_product,2023-03-19
2910,add_to_cart,2023-03-20
2911,signup,2023-03-29
2912,signup,2023-06-17
2912,login,2023-06-17
2912,view_product,2023-06-19
2912,add_to_cart,2023-06-19
2912,purchase,2023-06-19
2913,signup,2023-02-07
2913,login,2023-02-07
2913,view_product,2023-02-07
2913,add_to_cart,2023-02-07
2914,signup,2023-02-28
2914,login,2023-03-02
2914,view_product,2023-03-04
2914,add_to_cart,2023-03-05
2915,signup,2023-05-18
2915,login,2023-05-19
2915,view_product,2023-05-21
2916,signup,2023-04-09
2917,signup,2023-03-04
2918,signup,2023-02-18
2918,login,2023-02-19
2918,view_product,2023-02-20
2919,signup,2023-02-01
2919,login,2023-02-01
2919,view_product,2023-02-02
2919,add_to_cart,2023-02-02
2920,signup,2023-05-15
2920,login,2023-05-17
2920,view_product,2023-05-19
2921,signup,2023-01-21
2921,login,2023-01-22
2921,view_product,2023-01-22
2921,add_to_cart,2023-01-23
2921,purchase,2023-01-24
2922,signup,2023-01-20
2922,login,2023-01-22
2922,view_product,2023-01-22
2922,add_to_cart,2023-01-22
2923,signup,2023-06-03
2923,login,2023-06-04
2923,view_product,2023-06-05
2924,signup,2023-05-07
2924,login,2023-05-09
2924,view_product,2023-05-09
2924,add_to_cart,2023-05-09
2925,signup,2023-03-09
2925,login,2023-03-09
2925,view_product,2023-03-10
2926,signup,2023-04-20
2926,login,2023-04-20
2927,signup,2023-04-26
2927,login,2023-04-28
2927,view_product,2023-04-28
2928,signup,2023-05-23
2929,signup,2023-04-30
2929,login,2023-05-02
2929,view_product,2023-05-03
2929,add_to_cart,2023-05-03
2930,signup,2023-03-20
2930,login,2023-03-20
2931,signup,2023-04-26
2931,login,2023-04-28
2931,view_product,2023-04-29
2931,add_to_cart,2023-04-30
2932,signup,2023-04-02
2932,login,2023-04-02
2932,view_product,2023-04-03
2933,signup,2023-01-14
2933,login,2023-01-16
2933,view_product,2023-01-17
2934,signup,2023-06-04
2934,login,2023-06-06
2934,view_product,2023-06-06
2935,signup,2023-05-05
2935,login,2023-05-06
2935,view_product,2023-05-08
2935,add_to_cart,2023-05-09
2935,purchase,2023-05-10
2936,signup,2023-06-17
2936,login,2023-06-19
2936,view_product,2023-06-19
2937,signup,2023-02-27
2937,login,2023-02-27
2938,signup,2023-01-28
2938,login,2023-01-30
2939,signup,2023-01-26
2939,login,2023-01-28
2939,view_product,2023-01-29
2939,add_to_cart,2023-01-30
2939,purchase,2023-01-31
2940,signup,2023-04-23
2940,login,2023-04-25
2940,view_product,2023-04-25
2940,add_to_cart,2023-04-26
2941,signup,2023-03-07
2941,login,2023-03-09
2941,view_product,2023-03-09
2942,signup,2023-06-02
2943,signup,2023-05-11
2943,login,2023-05-12
2943,view_product,2023-05-13
2943,add_to_cart,2023-05-13
2944,signup,2023-02-13
2944,login,2023-02-14
2944,view_product,2023-02-16
2945,signup,2023-04-07
2945,login,2023-04-08
2945,view_product,2023-04-08
2946,signup,2023-02-11
2946,login,2023-02-13
2946,view_product,2023-02-14
2946,add_to_cart,2023-02-15
2946,purchase,2023-02-16
2947,signup,2023-01-06
2948,signup,2023-06-16
2948,login,2023-06-18
2948,view_product,2023-06-18
2948,add_to_cart,2023-06-19
2948,purchase,2023-06-20
2949,signup,2023-06-29
2949,login,2023-06-29
2949,view_product,2023-07-01
2949,add_to_cart,2023-07-02
2949,purchase,2023-07-03
2950,signup,2023-01-23
2951,signup,2023-03-30
2951,login,2023-03-31
2951,view_product,2023-03-31
2951,add_to_cart,2023-04-01
2951,purchase,2023-04-01
2952,signup,2023-05-03
2952,login,2023-05-05
2952,view_product,2023-05-05
2953,signup,2023-06-27
2953,login,2023-06-28
2954,signup,2023-06-20
2954,login,2023-06-22
2954,view_product,2023-06-23
2955,signup,2023-05-27
2955,login,2023-05-28
2956,signup,2023-02-20
2956,login,2023-02-20
2956,view_product,2023-02-22
2957,signup,2023-01-11
2957,login,2023-01-11
2958,signup,2023-01-12
2958,login,2023-01-12
2958,view_product,2023-01-14
2959,signup,2023-03-15
2959,login,2023-03-17
2959,view_product,2023-03-18
2960,signup,2023-01-08
2960,login,2023-01-10
2960,view_product,2023-01-10
2961,signup,2023-06-01
2961,login,2023-06-02
2961,view_product,2023-06-02
2961,add_to_cart,2023-06-02
2961,purchase,2023-06-02
2962,signup,2023-02-10
2962,login,2023-02-11
2962,view_product,2023-02-12
2962,add_to_cart,2023-02-12
2962,purchase,2023-02-12
2963,signup,2023-06-13
2963,login,2023-06-14
2963,view_product,2023-06-16
2963,add_to_cart,2023-06-16
2963,purchase,2023-06-17
2964,signup,2023-03-26
2964,login,2023-03-27
2965,signup,2023-03-13
2965,login,2023-03-13
2965,view_product,2023-03-15
2966,signup,2023-02-24
2966,login,2023-02-26
2966,view_product,2023-02-27
2966,add_to_cart,2023-02-27
2966,purchase,2023-02-27
2967,signup,2023-05-17
2967,login,2023-05-18
2968,signup,2023-02-16
2968,login,2023-02-18
2968,view_product,2023-02-18
2969,signup,2023-05-23
2969,login,2023-05-24
2969,view_product,2023-05-25
2969,add_to_cart,2023-05-26
2970,signup,2023-06-25
2970,login,2023-06-25
2970,view_product,2023-06-27
2970,add_to_cart,2023-06-27
2971,signup,2023-04-14
2971,login,2023-04-16
2971,view_product,2023-04-18
2972,signup,2023-02-11
2972,login,2023-02-13
2972,view_product,2023-02-13
2973,signup,2023-03-01
2973,login,2023-03-01
2973,view_product,2023-03-01
2973,add_to_cart,2023-03-01
2973,purchase,2023-03-02
2974,signup,2023-01-12
2974,login,2023-01-12
2974,view_product,2023-01-14
2975,signup,2023-05-10
2975,login,2023-05-12
2975,view_product,2023-05-14
2976,signup,2023-01-07
2976,login,2023-01-07
2976,view_product,2023-01-07
2976,add_to_cart,2023-01-07
2977,signup,2023-03-21
2977,login,2023-03-22
2978,signup,2023-05-11
2978,login,2023-05-11
2978,view_product,2023-05-13
2978,add_to_cart,2023-05-14
2979,signup,2023-04-19
2979,login,2023-04-20
2980,signup,2023-01-03
2980,login,2023-01-05
2981,signup,2023-01-27
2981,login,2023-01-27
2982,signup,2023-04-24
2982,login,2023-04-24
2983,signup,2023-04-17
2983,login,2023-04-18
2983,view_product,2023-04-18
2984,signup,2023-02-09
2984,login,2023-02-11
2984,view_product,2023-02-11
2984,add_to_cart,2023-02-12
2984,purchase,2023-02-12
2985,signup,2023-06-10
2985,login,2023-06-10
2986,signup,2023-05-09
2986,login,2023-05-11
2987,signup,2023-01-08
2987,login,2023-01-08
2987,view_product,2023-01-08
2987,add_to_cart,2023-01-09
2987,purchase,2023-01-09
2988,signup,2023-04-11
2988,login,2023-04-13
2988,view_product,2023-04-15
2989,signup,2023-06-09
2989,login,2023-06-10
2989,view_product,2023-06-11
2989,add_to_cart,2023-06-12
2989,purchase,2023-06-12
2990,signup,2023-05-04
2990,login,2023-05-04
2990,view_product,2023-05-06
2991,signup,2023-06-25
2991,login,2023-06-27
2991,view_product,2023-06-27
2991,add_to_cart,2023-06-28
2992,signup,2023-04-17
2992,login,2023-04-18
2992,view_product,2023-04-20
2993,signup,2023-04-11
2993,login,2023-04-11
2993,view_product,2023-04-13
2994,signup,2023-01-04
2994,login,2023-01-04
2994,view_product,2023-01-06
2995,signup,2023-04-20
2995,login,2023-04-21
2995,view_product,2023-04-21
2995,add_to_cart,2023-04-22
2995,purchase,2023-04-22
2996,signup,2023-01-19
2996,login,2023-01-21
2996,view_product,2023-01-23
2996,add_to_cart,2023-01-24
2996,purchase,2023-01-24
2997,signup,2023-02-01
2997,login,2023-02-02
2997,view_product,2023-02-04
2997,add_to_cart,2023-02-04
2997,purchase,2023-02-04
2998,signup,2023-05-17
2998,login,2023-05-17
2998,view_product,2023-05-18
2998,add_to_cart,2023-05-19
2999,signup,2023-01-12
2999,login,2023-01-14
2999,view_product,2023-01-14
3000,signup,2023-05-19
3000,login,2023-05-21
3000,view_product,2023-05-21
3000,add_to_cart,2023-05-22
3001,signup,2023-02-15
3001,login,2023-02-16
3001,view_product,2023-02-17
3002,signup,2023-04-29
3003,signup,2023-01-16
3003,login,2023-01-17
3003,view_product,2023-01-19
3004,signup,2023-05-09
3004,login,2023-05-10
3004,view_product,2023-05-11
3004,add_to_cart,2023-05-12
3004,purchase,2023-05-12
3005,signup,2023-03-04
3005,login,2023-03-04
3006,signup,2023-04-19
3006,login,2023-04-19
3007,signup,2023-04-29
3007,login,2023-05-01
3007,view_product,2023-05-03
3008,signup,2023-01-21
3008,login,2023-01-23
3008,view_product,2023-01-23
3009,signup,2023-06-07
3009,login,2023-06-07
3009,view_product,2023-06-07
3010,signup,2023-01-13
3010,login,2023-01-15
3010,view_product,2023-01-16
3010,add_to_cart,2023-01-16
3011,signup,2023-06-11
3011,login,2023-06-12
3011,view_product,2023-06-12
3011,add_to_cart,2023-06-12
3012,signup,2023-01-04
3012,login,2023-01-05
3012,view_product,2023-01-07
3012,add_to_cart,2023-01-07
3013,signup,2023-06-05
3013,login,2023-06-05
3014,signup,2023-04-12
3014,login,2023-04-12
3014,view_product,2023-04-13
3014,add_to_cart,2023-04-14
3015,signup,2023-02-28
3015,login,2023-03-01
3016,signup,2023-05-08
3016,login,2023-05-09
3016,view_product,2023-05-11
3017,signup,2023-01-27
3017,login,2023-01-28
3017,view_product,2023-01-28
3018,signup,2023-03-10
3018,login,2023-03-10
3019,signup,2023-01-25
3020,signup,2023-05-11
3020,login,2023-05-11
3020,view_product,2023-05-12
3020,add_to_cart,2023-05-12
3021,signup,2023-04-07
3021,login,2023-04-09
3021,view_product,2023-04-09
3021,add_to_cart,2023-04-10
3022,signup,2023-01-25
3022,login,2023-01-26
3022,view_product,2023-01-27
3022,add_to_cart,2023-01-27
3023,signup,2023-05-28
3023,login,2023-05-28
3024,signup,2023-06-11
3024,login,2023-06-11
3024,view_product,2023-06-11
3025,signup,2023-06-03
3025,login,2023-06-03
3025,view_product,2023-06-04
3026,signup,2023-05-06
3026,login,2023-05-07
3026,view_product,2023-05-07
3026,add_to_cart,2023-05-08
3027,signup,2023-05-13
3028,signup,2023-01-09
3028,login,2023-01-09
3029,signup,2023-04-26
3029,login,2023-04-26
3029,view_product,2023-04-28
3030,signup,2023-06-27
3030,login,2023-06-28
3030,view_product,2023-06-29
3031,signup,2023-05-14
3031,login,2023-05-16
3031,view_product,2023-05-18
3032,signup,2023-03-01
3032,login,2023-03-03
3032,view_product,2023-03-03
3033,signup,2023-06-21
3033,login,2023-06-21
3033,view_product,2023-06-21
3034,signup,2023-05-01
3034,login,2023-05-02
3035,signup,2023-05-19
3035,login,2023-05-21
3035,view_product,2023-05-22
3035,add_to_cart,2023-05-23
3035,purchase,2023-05-23
3036,signup,2023-06-24
3036,login,2023-06-25
3036,view_product,2023-06-25
3036,add_to_cart,2023-06-26
3036,purchase,2023-06-27
3037,signup,2023-04-18
3038,signup,2023-04-18
3038,login,2023-04-18
3039,signup,2023-05-11
3039,login,2023-05-12
3039,view_product,2023-05-14
3039,add_to_cart,2023-05-15
3040,signup,2023-03-17
3040,login,2023-03-17
3040,view_product,2023-03-18
3040,add_to_cart,2023-03-18
3041,signup,2023-01-30
3041,login,2023-01-30
3041,view_product,2023-02-01
3042,signup,2023-01-21
3042,login,2023-01-21
3042,view_product,2023-01-23
3042,add_to_cart,2023-01-24
3043,signup,2023-06-05
3043,login,2023-06-07
3044,signup,2023-06-10
3044,login,2023-06-10
3045,signup,2023-06-12
3045,login,2023-06-13
3045,view_product,2023-06-13
3045,add_to_cart,2023-06-13
3046,signup,2023-06-29
3046,login,2023-06-30
3046,view_product,2023-06-30
3046,add_to_cart,2023-07-01
3047,signup,2023-02-03
3047,login,2023-02-03
3048,signup,2023-02-10
3048,login,2023-02-12
3048,view_product,2023-02-13
3049,signup,2023-02-20
3049,login,2023-02-22
3049,view_product,2023-02-24
3049,add_to_cart,2023-02-24
3049,purchase,2023-02-25
3050,signup,2023-06-24
3050,login,2023-06-24
3050,view_product,2023-06-26
3050,add_to_cart,2023-06-26
3050,purchase,2023-06-27
3051,signup,2023-03-23
3051,login,2023-03-23
3051,view_product,2023-03-24
3052,signup,2023-02-27
3052,login,2023-02-27
3052,view_product,2023-03-01
3052,add_to_cart,2023-03-01
3053,signup,2023-03-16
3053,login,2023-03-17
3053,view_product,2023-03-18
3053,add_to_cart,2023-03-19
3054,signup,2023-01-23
3054,login,2023-01-23
3054,view_product,2023-01-25
3054,add_to_cart,2023-01-25
3055,signup,2023-06-25
3055,login,2023-06-25
3056,signup,2023-05-08
3056,login,2023-05-09
3057,signup,2023-05-30
3057,login,2023-06-01
3057,view_product,2023-06-02
3057,add_to_cart,2023-06-03
3058,signup,2023-01-17
3058,login,2023-01-17
3059,signup,2023-03-10
3059,login,2023-03-10
3059,view_product,2023-03-10
3060,signup,2023-04-18
3060,login,2023-04-20
